INFO 2024-09-17 16:36:59,230 autoreload Watching for file changes with StatReloader
DEBUG 2024-09-17 16:37:36,799 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/operator.py first seen with mtime 1722971329.0
DEBUG 2024-09-17 16:37:36,799 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/core/handlers/wsgi.py first seen with mtime 1726468847.7166343
DEBUG 2024-09-17 16:37:36,799 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/sqlparse/formatter.py first seen with mtime 1726468845.7424932
DEBUG 2024-09-17 16:37:36,799 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/contrib/admin/checks.py first seen with mtime 1726468847.0743039
DEBUG 2024-09-17 16:37:36,799 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/forms/models.py first seen with mtime 1726468847.7962215
DEBUG 2024-09-17 16:37:36,799 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/core/handlers/exception.py first seen with mtime 1726468847.716344
DEBUG 2024-09-17 16:37:36,800 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/decimal.py first seen with mtime 1722971329.0
DEBUG 2024-09-17 16:37:36,800 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/pyasn1/type/opentype.py first seen with mtime 1726468845.928278
DEBUG 2024-09-17 16:37:36,800 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/contrib/auth/middleware.py first seen with mtime 1726468847.2316995
DEBUG 2024-09-17 16:37:36,800 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/urllib3/util/__init__.py first seen with mtime 1726468845.6038828
DEBUG 2024-09-17 16:37:36,801 autoreload File /Users/kawamotonaoki/banhmilove/banhmilove_project/__init__.py first seen with mtime 1726401000.6866286
DEBUG 2024-09-17 16:37:36,801 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/requests/_internal_utils.py first seen with mtime 1726468846.6542685
DEBUG 2024-09-17 16:37:36,801 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/middleware/security.py first seen with mtime 1726468847.8329659
DEBUG 2024-09-17 16:37:36,801 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/pyasn1_modules/rfc2251.py first seen with mtime 1726468846.695396
DEBUG 2024-09-17 16:37:36,801 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/collections/__init__.py first seen with mtime 1722971329.0
DEBUG 2024-09-17 16:37:36,801 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/db/models/fields/related_lookups.py first seen with mtime 1726468847.784683
DEBUG 2024-09-17 16:37:36,801 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/core/checks/security/sessions.py first seen with mtime 1726468847.7106013
DEBUG 2024-09-17 16:37:36,801 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/requests/__init__.py first seen with mtime 1726468846.6538646
DEBUG 2024-09-17 16:37:36,801 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/utils/translation/trans_real.py first seen with mtime 1726468847.8670497
DEBUG 2024-09-17 16:37:36,801 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/locale.py first seen with mtime 1722971329.0
DEBUG 2024-09-17 16:37:36,801 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/lzma.py first seen with mtime 1722971329.0
DEBUG 2024-09-17 16:37:36,801 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/ipaddress.py first seen with mtime 1722971329.0
DEBUG 2024-09-17 16:37:36,801 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/contrib/admin/helpers.py first seen with mtime 1726468847.075038
DEBUG 2024-09-17 16:37:36,801 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/contrib/auth/signals.py first seen with mtime 1726468847.2323167
DEBUG 2024-09-17 16:37:36,801 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/views/debug.py first seen with mtime 1726468847.8681078
DEBUG 2024-09-17 16:37:36,801 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/idna/core.py first seen with mtime 1726468846.3431222
DEBUG 2024-09-17 16:37:36,802 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/__init__.py first seen with mtime 1726468847.0017502
DEBUG 2024-09-17 16:37:36,802 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/lib-dynload/_decimal.cpython-312-darwin.so first seen with mtime 1724644387.245572
DEBUG 2024-09-17 16:37:36,802 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/google/auth/crypt/_python_rsa.py first seen with mtime 1726468849.3179064
DEBUG 2024-09-17 16:37:36,802 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/pyasn1_modules/__init__.py first seen with mtime 1726468846.6942422
DEBUG 2024-09-17 16:37:36,802 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/requests/__version__.py first seen with mtime 1726468846.6540768
DEBUG 2024-09-17 16:37:36,802 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/contrib/messages/storage/__init__.py first seen with mtime 1726468847.493555
DEBUG 2024-09-17 16:37:36,802 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/google/oauth2/service_account.py first seen with mtime 1726468849.324603
DEBUG 2024-09-17 16:37:36,802 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/asyncio/streams.py first seen with mtime 1722971329.0
DEBUG 2024-09-17 16:37:36,802 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/urllib3/fields.py first seen with mtime 1726468845.599393
DEBUG 2024-09-17 16:37:36,802 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/certifi/core.py first seen with mtime 1726468846.5809026
DEBUG 2024-09-17 16:37:36,802 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/pyparsing/helpers.py first seen with mtime 1726468845.7918143
DEBUG 2024-09-17 16:37:36,802 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/calendar.py first seen with mtime 1722971329.0
DEBUG 2024-09-17 16:37:36,802 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/googleapiclient/_auth.py first seen with mtime 1726468849.516322
DEBUG 2024-09-17 16:37:36,802 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/utils/topological_sort.py first seen with mtime 1726468847.864645
DEBUG 2024-09-17 16:37:36,802 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/db/models/sql/constants.py first seen with mtime 1726468847.7898762
DEBUG 2024-09-17 16:37:36,802 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/pyparsing/common.py first seen with mtime 1726468845.7903175
DEBUG 2024-09-17 16:37:36,802 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/urllib3/response.py first seen with mtime 1726468845.6004412
DEBUG 2024-09-17 16:37:36,802 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/contrib/sessions/models.py first seen with mtime 1726468847.5839024
DEBUG 2024-09-17 16:37:36,802 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/db/backends/postgresql/schema.py first seen with mtime 1726468847.7552898
DEBUG 2024-09-17 16:37:36,802 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/rsa/__init__.py first seen with mtime 1726468846.626904
DEBUG 2024-09-17 16:37:36,802 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/views/decorators/debug.py first seen with mtime 1726468847.870532
DEBUG 2024-09-17 16:37:36,802 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/utils/timesince.py first seen with mtime 1726468847.8640075
DEBUG 2024-09-17 16:37:36,803 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/wsgiref/headers.py first seen with mtime 1722971329.0
DEBUG 2024-09-17 16:37:36,803 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/_compression.py first seen with mtime 1722971329.0
DEBUG 2024-09-17 16:37:36,803 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/db/models/aggregates.py first seen with mtime 1726468847.7731955
DEBUG 2024-09-17 16:37:36,803 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/db/models/functions/math.py first seen with mtime 1726468847.7872734
DEBUG 2024-09-17 16:37:36,803 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/importlib/resources/_adapters.py first seen with mtime 1722971329.0
DEBUG 2024-09-17 16:37:36,803 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/core/files/uploadhandler.py first seen with mtime 1726468847.7128646
DEBUG 2024-09-17 16:37:36,803 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/db/models/functions/__init__.py first seen with mtime 1726468847.7857432
DEBUG 2024-09-17 16:37:36,803 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/collections/abc.py first seen with mtime 1722971329.0
DEBUG 2024-09-17 16:37:36,803 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/db/backends/base/base.py first seen with mtime 1726468847.7375987
DEBUG 2024-09-17 16:37:36,803 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/sqlparse/filters/others.py first seen with mtime 1726468845.7471268
DEBUG 2024-09-17 16:37:36,803 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/contrib/contenttypes/forms.py first seen with mtime 1726468847.2904725
DEBUG 2024-09-17 16:37:36,803 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/db/backends/base/schema.py first seen with mtime 1726468847.7405999
DEBUG 2024-09-17 16:37:36,803 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/rsa/key.py first seen with mtime 1726468846.628543
DEBUG 2024-09-17 16:37:36,803 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/functools.py first seen with mtime 1722971329.0
DEBUG 2024-09-17 16:37:36,803 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/core/mail/__init__.py first seen with mtime 1726468847.7170093
DEBUG 2024-09-17 16:37:36,803 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/socketserver.py first seen with mtime 1722971329.0
DEBUG 2024-09-17 16:37:36,803 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/googleapiclient/version.py first seen with mtime 1726468849.519062
DEBUG 2024-09-17 16:37:36,803 autoreload File /Users/kawamotonaoki/banhmilove/banhmilove_app/apps.py first seen with mtime 1726400992.2017882
DEBUG 2024-09-17 16:37:36,803 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/logging/__init__.py first seen with mtime 1722971329.0
DEBUG 2024-09-17 16:37:36,803 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/urllib3/util/response.py first seen with mtime 1726468845.6059368
DEBUG 2024-09-17 16:37:36,803 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/base64.py first seen with mtime 1722971329.0
DEBUG 2024-09-17 16:37:36,803 autoreload File /Users/kawamotonaoki/banhmilove/banhmilove_app/templates/.DS_Store first seen with mtime 1726400990.1483223
DEBUG 2024-09-17 16:37:36,804 autoreload File /Users/kawamotonaoki/banhmilove/banhmilove_app/templates/banhmilove_app first seen with mtime 1726400990.6137369
DEBUG 2024-09-17 16:37:36,804 autoreload File /Users/kawamotonaoki/banhmilove/banhmilove_app/templates/banhmilove_app/home.html first seen with mtime 1726400990.4999332
DEBUG 2024-09-17 16:37:36,804 autoreload File /Users/kawamotonaoki/banhmilove/banhmilove_app/templates/banhmilove_app/about.html first seen with mtime 1726400990.3608065
DEBUG 2024-09-17 16:37:36,804 autoreload File /Users/kawamotonaoki/banhmilove/banhmilove_app/templates/banhmilove_app/new_store.html first seen with mtime 1726400990.5475574
DEBUG 2024-09-17 16:37:36,804 autoreload File /Users/kawamotonaoki/banhmilove/banhmilove_app/templates/banhmilove_app/base.html first seen with mtime 1726400990.6383114
DEBUG 2024-09-17 16:37:36,804 autoreload File /Users/kawamotonaoki/banhmilove/banhmilove_app/templates/banhmilove_app/analysis.html first seen with mtime 1726400990.4069161
DEBUG 2024-09-17 16:37:36,804 autoreload File /Users/kawamotonaoki/banhmilove/banhmilove_app/templates/banhmilove_app/rank.html first seen with mtime 1726400990.3115845
DEBUG 2024-09-17 16:37:36,804 autoreload File /Users/kawamotonaoki/banhmilove/banhmilove_app/templates/banhmilove_app/news.html first seen with mtime 1726400990.593069
DEBUG 2024-09-17 16:37:36,804 autoreload File /Users/kawamotonaoki/banhmilove/banhmilove_app/templates/banhmilove_app/about_us.html first seen with mtime 1726400990.2647004
DEBUG 2024-09-17 16:37:36,804 autoreload File /Users/kawamotonaoki/banhmilove/banhmilove_app/templates/banhmilove_app/store_list.html first seen with mtime 1726400990.4537654
DEBUG 2024-09-17 16:37:37,857 autoreload File /Users/kawamotonaoki/banhmilove/banhmilove_app/migrations/0003_store_registered_date.py first seen with mtime 1726400991.9352596
DEBUG 2024-09-17 16:37:37,858 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/contrib/admin/migrations/0003_logentry_add_action_flag_choices.py first seen with mtime 1726468847.1564882
DEBUG 2024-09-17 16:37:37,858 autoreload File /Users/kawamotonaoki/banhmilove/banhmilove_app/migrations/0004_store_registered_month.py first seen with mtime 1726400992.0814629
DEBUG 2024-09-17 16:37:37,858 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/contrib/auth/migrations/__init__.py first seen with mtime 1726468847.2888153
DEBUG 2024-09-17 16:37:37,858 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/contrib/auth/migrations/0011_update_proxy_permissions.py first seen with mtime 1726468847.288554
DEBUG 2024-09-17 16:37:37,858 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/contrib/admin/migrations/0001_initial.py first seen with mtime 1726468847.156207
DEBUG 2024-09-17 16:37:37,858 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/contrib/auth/migrations/0006_require_contenttypes_0002.py first seen with mtime 1726468847.287532
DEBUG 2024-09-17 16:37:37,858 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/conf/urls/__init__.py first seen with mtime 1726468847.0732393
DEBUG 2024-09-17 16:37:37,858 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/contrib/auth/migrations/0005_alter_user_last_login_null.py first seen with mtime 1726468847.2873688
DEBUG 2024-09-17 16:37:37,858 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/contrib/sessions/migrations/0001_initial.py first seen with mtime 1726468847.6310077
DEBUG 2024-09-17 16:37:37,859 autoreload File /Users/kawamotonaoki/banhmilove/banhmilove_project/wsgi.py first seen with mtime 1726401000.506717
DEBUG 2024-09-17 16:37:37,859 autoreload File /Users/kawamotonaoki/banhmilove/banhmilove_app/migrations/0001_initial.py first seen with mtime 1726400991.9887896
DEBUG 2024-09-17 16:37:37,859 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/db/migrations/loader.py first seen with mtime 1726468847.7662725
DEBUG 2024-09-17 16:37:37,859 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/contrib/sessions/migrations/__init__.py first seen with mtime 1726468847.6310976
DEBUG 2024-09-17 16:37:37,859 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/contrib/auth/migrations/0004_alter_user_username_opts.py first seen with mtime 1726468847.2872183
DEBUG 2024-09-17 16:37:37,859 autoreload File /Users/kawamotonaoki/banhmilove/venv/lib/python3.12/site-packages/django/contrib/auth/migrations/0010_alter_group_name_max_length.py first seen with mtime 1726468847.2883625
